sku_id,sku_name,brand,manufacturer,category_level_1,category_level_2,category_level_3,sku_description,size_variant,unit_measure,mrp,selling_price,price_band,availability_status,rating,review_count,launch_date,discount_percent,ad_visibility_flag,high_intent_flag,avg_weekly_sales_units,avg_weekly_revenue,inventory_turnover_days,supplier_region,last_updated
SKU000090,Hershey's Cat Food 500ml,Hershey's,Hershey's Pvt Ltd,Pet Care,Cat Food,Cat Food,Hershey's Cat Food product - high quality and customer favorite.,250g,g,294.84,237.06,Medium,Seasonal,4.7,181,2024-01-31,19.6,True,True,3921,65414.71,27.63,Karnataka,2025-11-08
SKU000091,Nivea Sweets 500ml,Nivea,Nivea Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Nivea Sweets product - high quality and customer favorite.,1L,ml,303.36,267.07,Medium,Out of Stock,4.1,1963,2023-11-15,11.96,False,True,4071,99306.17,8.46,Telangana,2025-11-08
SKU000092,Nivea Sweets 250g,Nivea,Nivea Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Nivea Sweets product - high quality and customer favorite.,1L,Pack,600.64,599.81,Low,Out of Stock,3.8,1772,2024-02-12,0.14,True,True,4418,47874.35,3.12,West Bengal,2025-11-08
SKU000093,Whiskas Bath 1L,Whiskas,Whiskas Pvt Ltd,Beauty & Personal Care,Bath,Bath,Whiskas Bath product - high quality and customer favorite.,1kg,L,1137.48,1015.86,High,Out of Stock,4.6,967,2024-03-11,10.69,True,True,2862,16938.08,25.69,Karnataka,2025-11-08
SKU000094,Amul Food Pack of 12,Amul,Amul Pvt Ltd,Baby Care,Food,Food,Amul Food product - high quality and customer favorite.,250g,Pack,652.57,524.42,High,Out of Stock,4.1,240,2023-04-08,19.64,False,False,727,76459.12,5.0,Delhi,2025-11-08
SKU000095,Pampers Haircare Pack of 12,Pampers,Pampers Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Pampers Haircare product - high quality and customer favorite.,200ml,L,1295.82,1160.66,Low,Out of Stock,4.4,1097,2023-01-18,10.43,False,True,4469,22943.98,14.03,Delhi,2025-11-08
SKU000096,Pedigree Diapers 250g,Pedigree,Pedigree Pvt Ltd,Baby Care,Diapers,Diapers,Pedigree Diapers product - high quality and customer favorite.,500g,g,650.9,543.63,Low,In Stock,3.1,4764,2023-07-01,16.48,False,True,3804,10246.59,6.93,Tamil Nadu,2025-11-08
SKU000097,Surf Excel Accessories 500g,Surf Excel,Surf Excel Pvt Ltd,Pet Care,Accessories,Accessories,Surf Excel Accessories product - high quality and customer favorite.,100g,Pack,1016.49,914.4,Medium,Seasonal,4.1,2932,2024-03-17,10.04,True,False,4062,73111.85,8.8,Maharashtra,2025-11-08
SKU000098,Maggi Makeup Pack of 12,Maggi,Maggi Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Maggi Makeup product - high quality and customer favorite.,250g,Pack,985.15,898.53,Medium,Out of Stock,4.5,1583,2023-03-17,8.79,True,False,2150,13347.33,29.12,West Bengal,2025-11-08
SKU000099,Surf Excel Dairy Pack of 12,Surf Excel,Surf Excel Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Surf Excel Dairy product - high quality and customer favorite.,500g,Pack,352.53,316.06,High,In Stock,4.9,2297,2024-06-01,10.35,False,True,575,45378.55,23.15,Karnataka,2025-11-08
SKU000100,Colgate Cereals 100g,Colgate,Colgate Pvt Ltd,Grocery & Essentials,Cereals,Cereals,Colgate Cereals product - high quality and customer favorite.,500ml,Pack,399.7,399.04,Low,In Stock,4.2,4910,2024-03-29,0.17,True,False,1800,20747.08,13.59,Karnataka,2025-11-08
SKU000101,Surf Excel Sweets 200ml,Surf Excel,Surf Excel Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Surf Excel Sweets product - high quality and customer favorite.,200ml,L,1250.51,1238.35,Low,In Stock,3.1,4154,2024-04-25,0.97,False,False,2693,48075.91,28.56,Gujarat,2025-11-08
SKU000102,Dettol Haircare 100g,Dettol,Dettol Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Dettol Haircare product - high quality and customer favorite.,500g,Pack,188.76,171.68,Low,Out of Stock,3.4,3287,2023-10-24,9.05,True,False,3539,39261.72,10.94,Maharashtra,2025-11-08
SKU000103,Colgate Socks Pack of 12,Colgate,Colgate Pvt Ltd,Fashion & Merchandise,Socks,Socks,Colgate Socks product - high quality and customer favorite.,Pack of 12,L,589.44,568.21,High,Out of Stock,4.6,790,2024-07-26,3.6,True,False,1358,12059.71,12.17,Karnataka,2025-11-08
SKU000104,Zepto Dairy 1L,Zepto,Zepto Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Zepto Dairy product - high quality and customer favorite.,100g,L,1194.03,1142.91,Low,Out of Stock,4.4,817,2023-08-29,4.28,True,True,3549,76876.86,26.03,Karnataka,2025-11-08
SKU000105,Surf Excel Supplements 250g,Surf Excel,Surf Excel Pvt Ltd,Medical & Wellness,Supplements,Supplements,Surf Excel Supplements product - high quality and customer favorite.,1L,g,922.41,797.33,Medium,Out of Stock,4.8,4558,2023-03-22,13.56,True,True,1548,51348.15,24.95,West Bengal,2025-11-08
SKU000106,Pampers Supplements 250g,Pampers,Pampers Pvt Ltd,Medical & Wellness,Supplements,Supplements,Pampers Supplements product - high quality and customer favorite.,1kg,g,1068.49,874.17,Medium,In Stock,3.7,3076,2024-01-27,18.19,False,False,257,33471.63,4.83,Rajasthan,2025-11-08
SKU000107,Patanjali Snacks 500g,Patanjali,Patanjali Pvt Ltd,Grocery & Essentials,Snacks,Snacks,Patanjali Snacks product - high quality and customer favorite.,Pack of 6,g,928.08,825.01,Medium,Seasonal,3.1,2324,2023-12-03,11.11,True,True,936,29129.0,24.36,Karnataka,2025-11-08
SKU000108,Surf Excel Staples 100g,Surf Excel,Surf Excel Pvt Ltd,Grocery & Essentials,Staples,Staples,Surf Excel Staples product - high quality and customer favorite.,500g,g,261.79,223.01,High,Seasonal,3.3,2480,2023-12-03,14.81,False,True,946,67609.27,21.89,Rajasthan,2025-11-08
SKU000109,Patanjali Hoodies 100g,Patanjali,Patanjali Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Patanjali Hoodies product - high quality and customer favorite.,100g,L,734.15,601.49,Medium,Out of Stock,3.6,896,2024-04-15,18.07,True,True,1845,22005.08,12.84,Karnataka,2025-11-08
SKU000110,Pepsi Bath 500g,Pepsi,Pepsi Pvt Ltd,Beauty & Personal Care,Bath,Bath,Pepsi Bath product - high quality and customer favorite.,500g,L,1129.0,1128.25,Medium,Out of Stock,4.6,4087,2023-06-26,0.07,True,False,596,21176.13,13.61,West Bengal,2025-11-08
SKU000111,Patanjali Fresheners 500ml,Patanjali,Patanjali Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Patanjali Fresheners product - high quality and customer favorite.,1L,ml,917.21,747.13,Medium,Out of Stock,4.7,1988,2023-07-15,18.54,True,True,4318,2216.74,29.6,Telangana,2025-11-08
SKU000112,Whiskas Fragrance 500ml,Whiskas,Whiskas Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Whiskas Fragrance product - high quality and customer favorite.,500ml,Pack,742.64,608.48,High,Seasonal,3.3,2354,2023-02-07,18.07,False,False,1213,54859.75,26.22,West Bengal,2025-11-08
SKU000113,Pepsi Utensils 1L,Pepsi,Pepsi Pvt Ltd,Home & Cleaning,Utensils,Utensils,Pepsi Utensils product - high quality and customer favorite.,100g,L,885.11,779.95,Medium,Out of Stock,4.4,4318,2023-01-23,11.88,True,False,3477,90116.44,9.99,Delhi,2025-11-08
SKU000114,Himalaya Hoodies 1kg,Himalaya,Himalaya Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Himalaya Hoodies product - high quality and customer favorite.,1kg,L,1016.43,894.7,Low,Out of Stock,3.3,656,2023-01-28,11.98,True,False,4359,51079.08,10.13,Delhi,2025-11-08
SKU000115,Nivea Hygiene 1kg,Nivea,Nivea Pvt Ltd,Baby Care,Hygiene,Hygiene,Nivea Hygiene product - high quality and customer favorite.,Pack of 12,L,1326.3,1077.78,Medium,Out of Stock,3.9,4000,2024-03-09,18.74,False,False,3857,95097.21,4.39,Rajasthan,2025-11-08
SKU000116,Pedigree Storage 100g,Pedigree,Pedigree Pvt Ltd,Home & Cleaning,Storage,Storage,Pedigree Storage product - high quality and customer favorite.,Pack of 12,ml,634.71,559.85,Medium,In Stock,4.8,4524,2024-01-26,11.79,True,False,458,90592.59,7.42,Rajasthan,2025-11-08
SKU000117,Nivea First Aid 100g,Nivea,Nivea Pvt Ltd,Medical & Wellness,First Aid,First Aid,Nivea First Aid product - high quality and customer favorite.,Pack of 12,ml,919.68,889.93,Low,Out of Stock,3.0,3350,2024-07-21,3.23,True,False,800,90881.71,13.08,Maharashtra,2025-11-08
SKU000118,Pedigree Cereals 200ml,Pedigree,Pedigree Pvt Ltd,Grocery & Essentials,Cereals,Cereals,Pedigree Cereals product - high quality and customer favorite.,200ml,Pack,572.87,464.35,Low,Seasonal,4.0,353,2023-10-07,18.94,True,False,1964,60215.81,14.91,Telangana,2025-11-08
SKU000119,Pampers Dog Food 1kg,Pampers,Pampers Pvt Ltd,Pet Care,Dog Food,Dog Food,Pampers Dog Food product - high quality and customer favorite.,Pack of 12,g,1472.54,1270.99,High,Seasonal,3.2,1338,2023-04-30,13.69,False,False,4555,7317.27,11.8,Karnataka,2025-11-08
SKU000120,Nestle Storage 1kg,Nestle,Nestle Pvt Ltd,Home & Cleaning,Storage,Storage,Nestle Storage product - high quality and customer favorite.,Pack of 12,g,778.87,743.43,Low,Out of Stock,3.8,2526,2024-01-18,4.55,True,False,4654,38305.24,20.83,Karnataka,2025-11-08
SKU000121,Whiskas Skincare 500g,Whiskas,Whiskas Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Whiskas Skincare product - high quality and customer favorite.,500ml,g,880.56,807.36,Medium,Seasonal,3.4,650,2024-02-18,8.31,False,True,3229,64827.8,10.88,Telangana,2025-11-08
SKU000122,Hershey's Supplements Pack of 6,Hershey's,Hershey's Pvt Ltd,Medical & Wellness,Supplements,Supplements,Hershey's Supplements product - high quality and customer favorite.,100g,g,1174.07,1091.35,Medium,Out of Stock,4.2,172,2024-06-02,7.05,True,False,3115,15143.61,20.22,Karnataka,2025-11-08
SKU000123,Whiskas T-shirts 1L,Whiskas,Whiskas Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Whiskas T-shirts product - high quality and customer favorite.,500ml,ml,666.6,593.28,Medium,In Stock,3.4,2978,2023-06-14,11.0,True,False,4443,73189.85,20.39,Maharashtra,2025-11-08
SKU000124,Coca-Cola Food 500ml,Coca-Cola,Coca-Cola Pvt Ltd,Baby Care,Food,Food,Coca-Cola Food product - high quality and customer favorite.,500ml,g,1225.63,1138.4,Low,Out of Stock,4.5,2509,2024-02-24,7.12,False,False,2465,90770.45,16.5,Maharashtra,2025-11-08
SKU000125,Pepsi Spices 500g,Pepsi,Pepsi Pvt Ltd,Grocery & Essentials,Spices,Spices,Pepsi Spices product - high quality and customer favorite.,500ml,g,766.93,671.75,Medium,Out of Stock,3.2,3621,2023-06-03,12.41,False,True,4274,14103.57,15.65,Tamil Nadu,2025-11-08
SKU000126,Nestle Dog Food Pack of 12,Nestle,Nestle Pvt Ltd,Pet Care,Dog Food,Dog Food,Nestle Dog Food product - high quality and customer favorite.,Pack of 12,ml,1393.41,1370.16,Medium,Seasonal,3.2,734,2023-12-24,1.67,False,True,2061,49116.46,17.09,Delhi,2025-11-08
SKU000127,Dove First Aid Pack of 12,Dove,Dove Pvt Ltd,Medical & Wellness,First Aid,First Aid,Dove First Aid product - high quality and customer favorite.,1kg,L,612.68,547.85,High,Out of Stock,3.2,22,2024-01-26,10.58,True,True,4051,9019.72,10.01,West Bengal,2025-11-08
SKU000128,Patanjali Fresheners 250g,Patanjali,Patanjali Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Patanjali Fresheners product - high quality and customer favorite.,100g,L,1012.23,891.74,High,Seasonal,3.5,64,2024-02-24,11.9,False,True,2995,33779.08,9.53,Tamil Nadu,2025-11-08
SKU000129,Godrej Vitamins 1L,Godrej,Godrej Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Godrej Vitamins product - high quality and customer favorite.,1kg,g,556.36,551.11,Low,Out of Stock,4.8,3310,2023-07-29,0.94,True,False,1764,63817.47,22.98,Karnataka,2025-11-08
SKU000130,Maggi Food Pack of 12,Maggi,Maggi Pvt Ltd,Baby Care,Food,Food,Maggi Food product - high quality and customer favorite.,1L,Pack,1478.76,1270.14,High,Seasonal,4.8,210,2024-05-20,14.11,True,True,3589,79580.1,28.88,Gujarat,2025-11-08
SKU000131,Pepsi First Aid 200ml,Pepsi,Pepsi Pvt Ltd,Medical & Wellness,First Aid,First Aid,Pepsi First Aid product - high quality and customer favorite.,500g,ml,998.19,867.08,High,In Stock,3.3,323,2024-04-28,13.13,True,False,3170,13769.19,5.69,Delhi,2025-11-08
SKU000132,Dove Dairy 100g,Dove,Dove Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Dove Dairy product - high quality and customer favorite.,1L,g,1448.77,1417.18,Low,In Stock,4.0,4085,2024-01-27,2.18,False,False,1989,81136.62,23.97,Karnataka,2025-11-08
SKU000133,Hershey's First Aid 100g,Hershey's,Hershey's Pvt Ltd,Medical & Wellness,First Aid,First Aid,Hershey's First Aid product - high quality and customer favorite.,Pack of 12,L,1116.04,919.73,Low,Out of Stock,3.4,4441,2023-03-02,17.59,False,False,4668,64999.63,24.58,Tamil Nadu,2025-11-08
SKU000134,Colgate Sweets 1kg,Colgate,Colgate Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Colgate Sweets product - high quality and customer favorite.,500g,Pack,622.63,509.34,High,In Stock,4.8,152,2024-06-02,18.2,True,True,2670,62779.54,20.92,Karnataka,2025-11-08
SKU000135,Whiskas Staples 250g,Whiskas,Whiskas Pvt Ltd,Grocery & Essentials,Staples,Staples,Whiskas Staples product - high quality and customer favorite.,1kg,ml,1165.05,968.72,Low,Seasonal,4.9,4460,2024-04-30,16.85,True,True,811,96448.89,16.12,Telangana,2025-11-08
SKU000136,Zepto Supplements 100g,Zepto,Zepto Pvt Ltd,Medical & Wellness,Supplements,Supplements,Zepto Supplements product - high quality and customer favorite.,Pack of 12,g,1446.53,1392.63,Low,Out of Stock,4.0,1539,2023-08-07,3.73,False,False,178,47829.19,16.48,Karnataka,2025-11-08
SKU000137,Whiskas T-shirts 200ml,Whiskas,Whiskas Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Whiskas T-shirts product - high quality and customer favorite.,1kg,g,153.62,147.93,Low,Seasonal,4.4,4889,2023-06-27,3.7,True,False,4604,69989.06,29.56,West Bengal,2025-11-08
SKU000138,Surf Excel Diapers 250g,Surf Excel,Surf Excel Pvt Ltd,Baby Care,Diapers,Diapers,Surf Excel Diapers product - high quality and customer favorite.,1L,L,1289.24,1091.37,Low,In Stock,3.6,4742,2024-06-10,15.35,False,False,4951,38569.93,4.47,Karnataka,2025-11-08
SKU000139,Maggi Accessories 250g,Maggi,Maggi Pvt Ltd,Pet Care,Accessories,Accessories,Maggi Accessories product - high quality and customer favorite.,200ml,Pack,1160.58,1080.23,High,Out of Stock,3.3,4455,2024-02-10,6.92,True,True,2048,95320.18,6.69,Rajasthan,2025-11-08
SKU000140,Pampers Accessories 500g,Pampers,Pampers Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Pampers Accessories product - high quality and customer favorite.,100g,ml,1101.56,1077.67,Medium,Seasonal,4.0,2469,2023-03-29,2.17,True,False,485,46273.76,22.76,Gujarat,2025-11-08
SKU000141,Himalaya Gifting Pack of 6,Himalaya,Himalaya Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Himalaya Gifting product - high quality and customer favorite.,250g,ml,1209.86,1097.08,Medium,Seasonal,3.6,2364,2023-11-12,9.32,True,False,129,93591.59,18.31,Delhi,2025-11-08
SKU000142,Colgate Gifting 500ml,Colgate,Colgate Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Colgate Gifting product - high quality and customer favorite.,250g,g,1231.48,1038.03,Medium,In Stock,4.8,4681,2023-10-10,15.71,True,True,803,89462.46,8.28,Telangana,2025-11-08
SKU000143,Zepto Bath 250g,Zepto,Zepto Pvt Ltd,Beauty & Personal Care,Bath,Bath,Zepto Bath product - high quality and customer favorite.,500g,ml,1000.0,802.69,High,Seasonal,4.7,3340,2023-05-12,19.73,True,False,4132,69910.8,18.55,Delhi,2025-11-08
SKU000144,Zepto Staples 250g,Zepto,Zepto Pvt Ltd,Grocery & Essentials,Staples,Staples,Zepto Staples product - high quality and customer favorite.,500g,L,972.25,779.04,High,Out of Stock,3.6,2920,2024-04-20,19.87,False,True,1126,72075.76,10.05,Delhi,2025-11-08
SKU000145,Tata Fresheners 1L,Tata,Tata Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Tata Fresheners product - high quality and customer favorite.,Pack of 6,g,904.76,822.15,Medium,Out of Stock,3.9,2758,2023-09-29,9.13,True,False,1869,79856.7,10.61,Rajasthan,2025-11-08
SKU000146,Amul Skincare Pack of 12,Amul,Amul Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Amul Skincare product - high quality and customer favorite.,500ml,Pack,1090.87,1075.09,Medium,Seasonal,4.8,3482,2024-06-07,1.45,True,True,1945,81176.98,17.83,Telangana,2025-11-08
SKU000147,Maggi Accessories 500g,Maggi,Maggi Pvt Ltd,Pet Care,Accessories,Accessories,Maggi Accessories product - high quality and customer favorite.,1L,L,137.75,133.84,High,Out of Stock,4.2,1144,2024-04-14,2.84,False,True,3386,53117.3,6.6,West Bengal,2025-11-08
SKU000148,Tata Hygiene 500ml,Tata,Tata Pvt Ltd,Baby Care,Hygiene,Hygiene,Tata Hygiene product - high quality and customer favorite.,Pack of 6,L,653.22,579.64,Medium,In Stock,3.4,725,2024-07-10,11.26,False,False,2184,76931.93,25.94,Tamil Nadu,2025-11-08
SKU000149,Tata Food 1kg,Tata,Tata Pvt Ltd,Baby Care,Food,Food,Tata Food product - high quality and customer favorite.,Pack of 6,g,1423.09,1297.96,High,Seasonal,3.4,2627,2023-01-25,8.79,True,True,3606,26720.11,29.43,Delhi,2025-11-08
SKU000150,Nestle OTC 500g,Nestle,Nestle Pvt Ltd,Medical & Wellness,OTC,OTC,Nestle OTC product - high quality and customer favorite.,1kg,L,1088.09,900.63,Low,Out of Stock,3.2,2976,2023-03-09,17.23,True,False,4589,18936.45,3.19,Rajasthan,2025-11-08
SKU000151,Whiskas Cleaners 500g,Whiskas,Whiskas Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Whiskas Cleaners product - high quality and customer favorite.,100g,L,482.65,402.89,Medium,Out of Stock,3.3,3782,2024-05-24,16.53,True,False,2368,7170.31,21.76,Tamil Nadu,2025-11-08
SKU000152,Britannia Cleaners 200ml,Britannia,Britannia Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Britannia Cleaners product - high quality and customer favorite.,Pack of 12,L,50.38,44.22,Medium,In Stock,4.6,2997,2024-05-03,12.23,False,False,1637,95632.79,23.79,Gujarat,2025-11-08
SKU000153,Britannia Food 250g,Britannia,Britannia Pvt Ltd,Baby Care,Food,Food,Britannia Food product - high quality and customer favorite.,Pack of 12,Pack,967.85,906.31,Medium,In Stock,4.5,2182,2023-02-16,6.36,True,True,3015,38264.82,4.16,Tamil Nadu,2025-11-08
SKU000154,Himalaya Dog Food 500g,Himalaya,Himalaya Pvt Ltd,Pet Care,Dog Food,Dog Food,Himalaya Dog Food product - high quality and customer favorite.,1L,ml,1284.96,1263.15,Low,In Stock,3.8,3384,2024-04-03,1.7,False,False,2079,21388.62,15.69,Maharashtra,2025-11-08
SKU000155,Maggi Home Decor 1L,Maggi,Maggi Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Maggi Home Decor product - high quality and customer favorite.,1L,ml,394.06,369.28,Low,Seasonal,3.6,2597,2023-06-22,6.29,True,False,1748,29739.67,20.85,Tamil Nadu,2025-11-08
SKU000156,Pepsi Storage Pack of 6,Pepsi,Pepsi Pvt Ltd,Home & Cleaning,Storage,Storage,Pepsi Storage product - high quality and customer favorite.,Pack of 12,L,418.54,382.71,Low,Out of Stock,3.6,3576,2024-03-27,8.56,True,False,3847,37501.35,3.28,Delhi,2025-11-08
SKU000157,Dettol Dairy 100g,Dettol,Dettol Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Dettol Dairy product - high quality and customer favorite.,100g,ml,1170.8,957.65,Medium,Seasonal,3.4,3641,2023-04-11,18.21,False,False,4243,98669.99,7.74,Karnataka,2025-11-08
SKU000158,Nivea Makeup 1L,Nivea,Nivea Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Nivea Makeup product - high quality and customer favorite.,250g,ml,570.46,544.44,High,Out of Stock,4.6,2014,2023-06-17,4.56,False,True,4497,88694.39,24.47,Tamil Nadu,2025-11-08
SKU000159,Nestle Gifting 200ml,Nestle,Nestle Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Nestle Gifting product - high quality and customer favorite.,100g,g,770.15,707.59,High,Out of Stock,4.1,2167,2023-08-21,8.12,True,True,1983,75519.79,18.21,Maharashtra,2025-11-08
SKU000160,Patanjali Accessories Pack of 6,Patanjali,Patanjali Pvt Ltd,Pet Care,Accessories,Accessories,Patanjali Accessories product - high quality and customer favorite.,500g,g,57.18,46.89,Medium,In Stock,3.4,56,2023-02-20,18.0,False,True,3301,26038.72,9.85,Gujarat,2025-11-08
SKU000161,Whiskas Food 1L,Whiskas,Whiskas Pvt Ltd,Baby Care,Food,Food,Whiskas Food product - high quality and customer favorite.,Pack of 6,g,877.98,757.73,Low,Out of Stock,3.1,2239,2023-12-05,13.7,False,True,2216,86568.14,3.32,Rajasthan,2025-11-08
SKU000162,Tata Gifting Pack of 12,Tata,Tata Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Tata Gifting product - high quality and customer favorite.,100g,L,889.34,745.45,Low,Seasonal,3.6,2276,2024-03-24,16.18,True,False,1930,87528.79,28.76,Maharashtra,2025-11-08
SKU000163,Colgate Supplements 200ml,Colgate,Colgate Pvt Ltd,Medical & Wellness,Supplements,Supplements,Colgate Supplements product - high quality and customer favorite.,1L,g,1120.31,954.83,Low,In Stock,4.5,4489,2024-03-30,14.77,True,False,3071,87797.96,21.59,Telangana,2025-11-08
SKU000164,Dove T-shirts 1L,Dove,Dove Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Dove T-shirts product - high quality and customer favorite.,500g,g,597.62,562.71,Medium,Seasonal,3.2,947,2024-01-24,5.84,True,False,4360,39323.95,17.19,Gujarat,2025-11-08
SKU000165,Pepsi Accessories 250g,Pepsi,Pepsi Pvt Ltd,Pet Care,Accessories,Accessories,Pepsi Accessories product - high quality and customer favorite.,Pack of 6,ml,363.09,291.62,High,Out of Stock,3.6,833,2023-04-21,19.68,False,False,1965,32647.46,28.07,West Bengal,2025-11-08
SKU000166,Whiskas Staples 500g,Whiskas,Whiskas Pvt Ltd,Grocery & Essentials,Staples,Staples,Whiskas Staples product - high quality and customer favorite.,Pack of 6,ml,1038.86,900.58,High,Seasonal,5.0,2767,2023-07-12,13.31,False,True,3467,6677.74,8.07,West Bengal,2025-11-08
